Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Synopsys inc.,SNPS,"",8478.0,2825000.0,0.0114,,607,8478.0,,new,0.0055423,Q3 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,333.27,
Alexandria real estate equities  inc.,ARE,"",13994.0,2816000.0,0.0114,0.0082,608,7665.0,121.10918,addition,0.0085738,Q2 2021,REAL ESTATE,13F,03/31/2022,211.0687,
National beverage corp,FIZZ,"",64587.0,2810000.0,0.0113,0.0131,609,15009.0,30.273508,addition,0.0691967,Q4 2020,CONSUMER STAPLES,13F,03/31/2022,43.262,
Solaredge technologies inc,SEDG,"",8683.0,2799000.0,0.0113,,610,8683.0,,new,0.0156769,Q1 2022,ENERGY,13F,03/31/2022,322.37,
Rio tinto plc (nyse) adr,RIO,"",34713.0,2791000.0,0.0113,0.0147,611,-3129.0,-8.26859,reduction,0.0027788,Q2 2021,MATERIALS,13F,03/31/2022,73.23,
Adient plc,ADNT,"",68396.0,2789000.0,0.0112,0.0238,612,-17214.0,-20.107464,reduction,0.0721390,Q4 2019,CONSUMER DISCRETIONARY,13F,03/31/2022,43.22,
Coty inc.,COTY,"",303711.0,2730000.0,0.011,0.0061,613,203070.0,201.776612,addition,0.0361909,Q4 2021,CONSUMER STAPLES,13F,03/31/2022,9.4904,
Seaboard corp. (hathaway bakeries),SEB,"",649.0,2729000.0,0.011,0.0112,614,161.0,32.991803,addition,0.0559107,Q1 2021,CONSUMER STAPLES,13F,03/31/2022,3969.874,
Northern trust corp.,NTRS,"",23388.0,2724000.0,0.011,0.026,615,-13952.0,-37.364756,reduction,0.0112237,Q4 2020,FINANCE,13F,03/31/2022,102.26,
Iron mountain  inc.,IRM,"",48824.0,2705000.0,0.0109,0.0082,616,21853.0,81.024063,addition,0.0168033,Q4 2021,INDUSTRIALS,13F,03/31/2022,53.7086,
2u  inc,TWOU,"",200989.0,2669000.0,0.0108,0.0178,617,48544.0,31.843616,addition,0.2607825,Q2 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,32.3556,
Sensata technologies holding n.v.,ST,"",52322.0,2661000.0,0.0107,,618,52322.0,,new,0.0333436,Q1 2022,INFORMATION TECHNOLOGY,13F,03/31/2022,50.85,
Ventas  inc.,VTR,"",43019.0,2657000.0,0.0107,0.0099,619,9551.0,28.537708,addition,0.0107629,Q2 2021,REAL ESTATE,13F,03/31/2022,58.0724,
Lincoln electric holdings inc,LECO,"",19122.0,2635000.0,0.0106,,620,19122.0,,new,0.0329137,Q1 2022,INDUSTRIALS,13F,03/31/2022,137.81,
Msa safety inc,MSA,"",19779.0,2625000.0,0.0106,0.0065,621,12420.0,168.772931,addition,0.0502824,Q4 2021,INDUSTRIALS,13F,03/31/2022,139.4938,
1life healthcare inc.,ONEM,"",236121.0,2616000.0,0.0105,0.0176,622,63582.0,36.850799,addition,0.1216821,Q2 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,25.2122,
Bellring brands inc,BRBR,"",112816.0,2604000.0,0.0105,,623,112816.0,,new,N/A,Q1 2022, ,13F,03/31/2022,,
Wheaton precious metals corp,WPM,"",53769.0,2559000.0,0.0103,0.0055,624,31611.0,142.661793,addition,0.0119097,Q4 2020,MATERIALS,13F,03/31/2022,44.3286,
Kinross gold corp. adr,KGC,"",432270.0,2540000.0,0.0102,0.006,625,255350.0,144.330771,addition,0.0332546,Q4 2020,MATERIALS,13F,03/31/2022,6.3425,
Raymond james financial inc.,RJF,"",23051.0,2534000.0,0.0102,0.0211,626,-13184.0,-36.384711,reduction,0.0110689,Q4 2020,FINANCE,13F,03/31/2022,80.55,
Agnico-eagle mines  ltd,AEM,"",40956.0,2508000.0,0.0101,0.005,627,24879.0,154.74902,addition,0.0089844,Q4 2020,MATERIALS,13F,03/31/2022,61.5933,
Usana health sciences inc.,USNA,"",31032.0,2465000.0,0.0099,0.0143,628,6753.0,27.81416,addition,0.1617554,Q2 2021,CONSUMER STAPLES,13F,03/31/2022,97.4292,
Lpl financial holdings inc,LPLA,"",13442.0,2456000.0,0.0099,0.0142,629,-1846.0,-12.07483,reduction,0.0168099,Q4 2020,FINANCE,13F,03/31/2022,128.63,
Cryoport inc,CYRX,"",69962.0,2442000.0,0.0098,0.0171,630,20256.0,40.75162,addition,0.1416911,Q2 2021,HEALTH CARE,13F,03/31/2022,54.5687,
Meta platforms inc,META,"",10907.0,2425000.0,0.0098,0.006,631,7862.0,258.19376,addition,0.0004756,Q4 2020,COMMUNICATIONS,13F,03/31/2022,253.6057,
Cms energy corp. (consumers power co.),CMS,"",34610.0,2421000.0,0.0098,0.0061,632,18472.0,114.462759,addition,0.0119292,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,67.6599,
Leidos holdings inc,LDOS,"",22348.0,2414000.0,0.0097,0.0076,633,7697.0,52.535663,addition,0.0163527,Q4 2021,INDUSTRIALS,13F,03/31/2022,95.4852,
Centerpoint energy inc,CNP,"",78228.0,2397000.0,0.0097,0.0056,634,43622.0,126.053286,addition,0.0124280,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,29.4323,
Invitae corp,NVTA,"",300744.0,2397000.0,0.0097,,635,300744.0,,new,0.1311640,Q1 2022,HEALTH CARE,13F,03/31/2022,7.97,
Camden property trust,CPT,"",14392.0,2392000.0,0.0096,0.0049,636,9651.0,203.564649,addition,0.0135110,Q4 2021,REAL ESTATE,13F,03/31/2022,170.3112,
M&t bank corp. (buffalo  ny) (manufacturers & traders trust),MTB,"",14083.0,2387000.0,0.0096,0.0205,637,-8851.0,-38.593355,reduction,0.0078493,Q4 2020,FINANCE,13F,03/31/2022,142.97,
Carters inc,CRI,"",25915.0,2384000.0,0.0096,0.0256,638,-17616.0,-40.467713,reduction,0.0636985,Q3 2019,CONSUMER DISCRETIONARY,13F,03/31/2022,91.06,
Goodyear tire and rubber co.,GT,"",166738.0,2383000.0,0.0096,0.0322,639,-92953.0,-35.793693,reduction,0.0590295,Q3 2019,CONSUMER DISCRETIONARY,13F,03/31/2022,17.61,
Ryder system inc.,R,"",29753.0,2360000.0,0.0095,0.0246,640,-21665.0,-42.13505,reduction,0.0581833,Q4 2019,TRANSPORTS,13F,03/31/2022,77.69,
21vianet group inc adr,VNET,"",404871.0,2360000.0,0.0095,0.0159,641,101129.0,33.294375,addition,0.2833381,Q1 2021,COMMUNICATIONS,13F,03/31/2022,15.4928,
Campbell soup co.,CPB,"",52872.0,2357000.0,0.0095,0.0074,642,23422.0,79.531409,addition,0.0175902,Q4 2021,CONSUMER STAPLES,13F,03/31/2022,43.9517,
Darling ingredients inc,DAR,"",29310.0,2356000.0,0.0095,0.0061,643,14209.0,94.093106,addition,0.0181470,Q4 2021,CONSUMER STAPLES,13F,03/31/2022,74.6662,
Thor industries  inc.,THO,"",29790.0,2344000.0,0.0094,0.0301,644,-20082.0,-40.267084,reduction,0.0546293,Q3 2019,CONSUMER DISCRETIONARY,13F,03/31/2022,130.64,
Modivcare inc,MODV,"",20313.0,2344000.0,0.0094,0.012,645,6402.0,46.021134,addition,0.1446075,Q2 2021,HEALTH CARE,13F,03/31/2022,152.186,
Regions financial corp.  (birmingham  al),RF,"",105132.0,2340000.0,0.0094,0.0216,646,-65430.0,-38.361417,reduction,0.0112501,Q4 2020,FINANCE,13F,03/31/2022,18.67,
Warner bros.discovery inc,WBD,"",93616.0,2333000.0,0.0094,,647,93616.0,,new,0.0038575,Q4 2020,COMMUNICATIONS,13F,03/31/2022,24.92,
Msci inc,MSCI,"",4627.0,2327000.0,0.0094,,648,4627.0,,new,0.0056935,Q3 2021,FINANCE,13F,03/31/2022,502.88,
Keycorp  inc. (cleveland  ohio),KEY,"",103808.0,2323000.0,0.0094,0.0225,649,-63804.0,-38.066487,reduction,0.0111326,Q4 2020,FINANCE,13F,03/31/2022,18.81,
Huntington bancshares  inc. (huntington national bank  columbus  oh),HBAN,"",158051.0,2311000.0,0.0093,0.0231,650,-99532.0,-38.640749,reduction,0.0109821,Q4 2020,FINANCE,13F,03/31/2022,14.74,
Rh common stock,RH,"",7063.0,2303000.0,0.0093,0.0278,651,-1860.0,-20.845007,reduction,0.0286169,Q3 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,666.91,
California water services group,CWT,"",38692.0,2294000.0,0.0092,0.0064,652,23361.0,152.377536,addition,0.0719543,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,64.2646,
West fraser timber co ltd,WFG,"",27779.0,2288000.0,0.0092,0.0066,653,15880.0,133.456593,addition,0.0279546,Q1 2021,MATERIALS,13F,03/31/2022,78.2194,
Corvel corp.,CRVL,"",13523.0,2278000.0,0.0092,0.0128,654,2970.0,28.143656,addition,0.0770650,Q2 2021,HEALTH CARE,13F,03/31/2022,141.798,
Avanos medical inc,AVNS,"",67569.0,2264000.0,0.0091,0.0107,655,14618.0,27.606655,addition,0.1427769,Q2 2021,HEALTH CARE,13F,03/31/2022,35.608,
Qiagen n.v.,QGEN,"",45592.0,2234000.0,0.009,0.0134,656,4014.0,9.654144,addition,0.0200781,Q2 2021,HEALTH CARE,13F,03/31/2022,49.1642,
Floor & decor holdings inc,FND,"",27553.0,2232000.0,0.009,0.0293,657,-11167.0,-28.840393,reduction,0.0260281,Q2 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,118.09,
American financial group inc. (holding co.),AFG,"",15290.0,2227000.0,0.009,0.0062,658,7467.0,95.449316,addition,0.0179667,Q4 2021,FINANCE,13F,03/31/2022,141.3734,
Simulation plus inc,SLP,"",43614.0,2223000.0,0.009,0.0092,659,10316.0,30.98084,addition,0.2158409,Q2 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,53.9804,
Ingredion inc.,INGR,"",25496.0,2222000.0,0.009,0.0048,660,16936.0,197.850467,addition,0.0385022,Q4 2021,MATERIALS,13F,03/31/2022,90.3362,
Renewable energy group inc,REGI,"",36409.0,2208000.0,0.0089,0.0064,661,10565.0,40.879895,addition,0.0720866,Q4 2021,HEALTH CARE,13F,03/31/2022,47.7241,
Avangrid inc,AGR,"",46674.0,2182000.0,0.0088,0.0058,662,26524.0,131.632754,addition,0.0120722,Q2 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,48.4194,
Take-two interactive software  inc.,TTWO,"",14165.0,2178000.0,0.0088,0.0024,663,11808.0,500.975817,addition,0.0122314,Q3 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,153.7949,
Big lots inc,BIG,"",62176.0,2151000.0,0.0087,0.0165,664,-845.0,-1.340823,reduction,0.2150119,Q2 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,64.7,
Doordash  inc.,DASH,"",18347.0,2150000.0,0.0087,,665,18347.0,,new,0.0057757,Q2 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,117.19,
Erie indemnity co  class a,ERIE,"",12120.0,2135000.0,0.0086,0.0075,666,5464.0,82.091346,addition,0.0262400,Q4 2021,FINANCE,13F,03/31/2022,185.2079,
Apple inc,AAPL,"",12185.0,2128000.0,0.0086,0.0049,667,7482.0,159.089943,addition,0.0000753,Q1 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,161.5605,
Ares management lp,ARES,"",26184.0,2127000.0,0.0086,0.015,668,-5544.0,-17.473525,reduction,0.0152616,Q3 2021,FINANCE,13F,03/31/2022,74.8,
Crown holdings inc. (crown cork & seal),CCK,"",16968.0,2123000.0,0.0086,,669,16968.0,,new,0.0138016,Q3 2021,MATERIALS,13F,03/31/2022,125.09,
Citizens financial group inc,CFG,"",46792.0,2121000.0,0.0085,0.0208,670,-28808.0,-38.10582,reduction,0.0094444,Q4 2020,FINANCE,13F,03/31/2022,40.87,
Equity lifestyle properties inc,ELS,"",27699.0,2118000.0,0.0085,,671,27699.0,,new,0.0148910,Q1 2022,REAL ESTATE,13F,03/31/2022,76.48,
Addus homecare corp,ADUS,"",22673.0,2115000.0,0.0085,0.0095,672,5236.0,30.028101,addition,0.1410766,Q2 2021,HEALTH CARE,13F,03/31/2022,89.0832,
American well corp.,AMWL,"",501992.0,2113000.0,0.0085,0.0132,673,126028.0,33.521295,addition,0.2151153,Q2 2021,HEALTH CARE,13F,03/31/2022,10.4787,
Cameco corp.,CCJ,"",71998.0,2099000.0,0.0085,0.0027,674,50388.0,233.169829,addition,0.0180703,Q4 2020,ENERGY,13F,03/31/2022,24.8049,
Apollo medical holdings inc,AMEH,"",43148.0,2091000.0,0.0084,0.0139,675,10665.0,32.832559,addition,0.0769832,Q2 2021,HEALTH CARE,13F,03/31/2022,61.4186,
Mid-america apartment communities  inc.,MAA,"",9930.0,2080000.0,0.0084,,676,9930.0,,new,0.0086028,Q1 2022,REAL ESTATE,13F,03/31/2022,209.45,
Principal financial group,PFG,"",28260.0,2075000.0,0.0084,0.0198,677,-18917.0,-40.097929,reduction,0.0111839,Q4 2020,FINANCE,13F,03/31/2022,56.42,
Donaldson company  inc.,DCI,"",39546.0,2054000.0,0.0083,,678,39546.0,,new,0.0321864,Q1 2022,INDUSTRIALS,13F,03/31/2022,51.93,
Cubesmart,CUBE,"",39475.0,2054000.0,0.0083,,679,39475.0,,new,0.0175884,Q1 2022,REAL ESTATE,13F,03/31/2022,52.03,
Visteon corp.,VC,"",18814.0,2053000.0,0.0083,0.0174,680,-8113.0,-30.12961,reduction,0.0669270,Q4 2019,CONSUMER DISCRETIONARY,13F,03/31/2022,111.72,
Methanex corp,MEOH,"",37300.0,2036000.0,0.0082,0.0055,681,13272.0,55.235559,addition,0.0519015,Q1 2021,MATERIALS,13F,03/31/2022,46.2243,
Heska corp,HSKA,"",14707.0,2034000.0,0.0082,0.0119,682,3449.0,30.635992,addition,0.1362943,Q2 2021,HEALTH CARE,13F,03/31/2022,204.2266,
Catalent inc,CTLT,"",18321.0,2032000.0,0.0082,0.0067,683,9386.0,105.047566,addition,0.0102230,Q2 2021,HEALTH CARE,13F,03/31/2022,113.3531,
National retail properties  inc.,NNN,"",44811.0,2014000.0,0.0081,,684,44811.0,,new,0.0254737,Q1 2022,REAL ESTATE,13F,03/31/2022,44.94,
Crescent point energy corp,CPG,"",277178.0,2011000.0,0.0081,0.008,685,21186.0,8.27604,addition,0.0486919,Q1 2014,ENERGY,13F,03/31/2022,8.4783,
Signature bank (new york  ny),SBNY,"",6820.0,2002000.0,0.0081,0.0203,686,-3987.0,-36.892755,reduction,0.0112481,Q4 2020,FINANCE,13F,03/31/2022,197.33,
Transdigm group inc,TDG,"",3072.0,2002000.0,0.0081,0.0022,687,2480.0,418.918919,addition,0.0056258,Q3 2021,INDUSTRIALS,13F,03/31/2022,646.3427,
Federal realty investment trust,FRT,"",16343.0,1995000.0,0.008,,688,16343.0,,new,0.0205779,Q1 2022,REAL ESTATE,13F,03/31/2022,122.07,
Ruths hospitality group inc,RUTH,"",86185.0,1972000.0,0.0079,0.0079,689,18125.0,26.630914,addition,0.2511029,Q2 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,22.8563,
Evergy inc,EVRG,"",28421.0,1942000.0,0.0078,0.005,690,15921.0,127.368,addition,0.0123851,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,68.4588,
Alliant energy corp,LNT,"",30849.0,1927000.0,0.0078,0.0049,691,17193.0,125.900703,addition,0.0123001,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,62.0329,
Us foods holding corp,USFD,"",50862.0,1914000.0,0.0077,0.0046,692,28172.0,124.160423,addition,0.0227172,Q4 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,36.3809,
Gildan activewear inc,GIL,"",50846.0,1909000.0,0.0077,0.0077,693,19706.0,63.281952,addition,0.0274935,Q1 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,36.543,
Atmos energy corp. (energas),ATO,"",15892.0,1899000.0,0.0077,0.0046,694,8420.0,112.687366,addition,0.0114319,Q2 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,108.3751,
Silk road medical inc,SILK,"",45618.0,1884000.0,0.0076,0.0087,695,10477.0,29.814177,addition,0.1299053,Q2 2021,HEALTH CARE,13F,03/31/2022,46.1585,
Halliburton co.,HAL,"",49649.0,1880000.0,0.0076,0.0017,696,37078.0,294.948691,addition,0.0055045,Q4 2021,ENERGY,13F,03/31/2022,34.072,
Globe life inc,GL,"",18582.0,1869000.0,0.0075,0.0049,697,9548.0,105.689617,addition,0.0188459,Q4 2021,FINANCE,13F,03/31/2022,97.2552,
The trade desk inc class a,TTD,"",26783.0,1855000.0,0.0075,0.0015,698,23960.0,848.742473,addition,0.0060583,Q3 2021,COMMUNICATIONS,13F,03/31/2022,69.3607,
Mesa laboratories  inc.,MLAB,"",7245.0,1847000.0,0.0074,0.0106,699,1707.0,30.823402,addition,0.1375310,Q2 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,270.8787,
Assurant inc.,AIZ,"",10102.0,1837000.0,0.0074,0.0048,700,4809.0,90.855847,addition,0.0186780,Q4 2021,FINANCE,13F,03/31/2022,168.2229,
U.s. physical therapy  inc.,USPH,"",18414.0,1831000.0,0.0074,0.0078,701,4297.0,30.438478,addition,0.1417395,Q2 2021,HEALTH CARE,13F,03/31/2022,110.4667,
Lithia motors inc  class a,LAD,"",6062.0,1819000.0,0.0073,0.0119,702,-809.0,-11.774123,reduction,0.0209514,Q3 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,317.04,
Ross stores inc. (de),ROST,"",20033.0,1812000.0,0.0073,0.0055,703,11722.0,141.041993,addition,0.0057249,Q3 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,98.0894,
Fulgent genetics inc,FLGT,"",28938.0,1806000.0,0.0073,0.0129,704,6929.0,31.482575,addition,0.0954193,Q2 2021,HEALTH CARE,13F,03/31/2022,85.0898,
Western digital corp,WDC,"",36319.0,1803000.0,0.0073,,705,36319.0,,new,0.0115973,Q1 2022,INFORMATION TECHNOLOGY,13F,03/31/2022,49.65,
Commercial metals company,CMC,"",43173.0,1797000.0,0.0072,0.0122,706,-14775.0,-25.496997,reduction,0.0358311,Q4 2019,MATERIALS,13F,03/31/2022,30.71,
Yamana gold inc.,AUY,"",318385.0,1779000.0,0.0072,0.0034,707,178803.0,128.098895,addition,0.0331292,Q4 2012,MATERIALS,13F,03/31/2022,5.2249,
Luminar technologies,LAZR,"",113647.0,1776000.0,0.0072,,708,113647.0,,new,0.0446706,Q1 2022,FINANCE,13F,03/31/2022,15.63,
Ishares iboxx usd high yield corporate bond etf,HYG,"",21460.0,1766000.0,0.0071,0.0109,709,0.0,0.0,,No Data,Q2 2021,FINANCE,13F,03/31/2022,88.04,
Privia health group inc,PRVA,"",66038.0,1765000.0,0.0071,0.0074,710,16616.0,33.620655,addition,0.0607988,Q3 2021, ,13F,03/31/2022,24.3576,
Avis budget group inc. (cuc international - cendant),CAR,"",6685.0,1760000.0,0.0071,0.0023,711,4754.0,246.193682,addition,0.0138442,Q4 2021,TRANSPORTS,13F,03/31/2022,247.1443,
Amdocs ltd,DOX,"",21377.0,1757000.0,0.0071,0.0048,712,10239.0,91.928533,addition,0.0163046,Q4 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,78.37,
Bjs restaurants inc.,BJRI,"",61489.0,1740000.0,0.007,0.0094,713,14554.0,31.008842,addition,0.2623364,Q2 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,40.3297,
Cbre group inc common stock class a,CBRE,"",18894.0,1729000.0,0.007,,714,18894.0,,new,0.0057804,Q3 2021,REAL ESTATE,13F,03/31/2022,91.52,
Lumen technologies  inc,LUMN,"",152903.0,1723000.0,0.0069,0.0053,715,80515.0,111.226999,addition,0.0148010,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,11.876,
Itron  inc.,ITRI,"",32606.0,1718000.0,0.0069,0.0065,716,16215.0,98.92624,addition,0.0723981,Q4 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,60.6428,
Epam systems  inc.,EPAM,"",5644.0,1674000.0,0.0067,,717,5644.0,,new,0.0098756,Q3 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,296.61,
Constellium se,CSTM,"",92266.0,1661000.0,0.0067,0.0073,718,22118.0,31.530478,addition,0.0659219,Q2 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,18.2585,
Optimizerx corp,OPRX,"",43134.0,1627000.0,0.0066,0.0118,719,10434.0,31.908257,addition,0.2376221,Q3 2021,COMMUNICATIONS,13F,03/31/2022,71.7261,
Meridian bioscience inc,VIVO,"",62228.0,1615000.0,0.0065,0.0057,720,14330.0,29.917742,addition,0.1428062,Q2 2021,HEALTH CARE,13F,03/31/2022,22.9812,
B2gold corp,BTG,"",349514.0,1606000.0,0.0065,0.0034,721,202796.0,138.221622,addition,0.0330805,Q4 2020,MATERIALS,13F,03/31/2022,4.8335,
Calavo growers inc,CVGW,"",44035.0,1605000.0,0.0065,0.0084,722,10111.0,29.804858,addition,0.2481944,Q2 2021,CONSUMER STAPLES,13F,03/31/2022,56.534,
Centene corp,CNC,"",18992.0,1599000.0,0.0064,,723,18992.0,,new,0.0032471,Q2 2021,HEALTH CARE,13F,03/31/2022,84.19,
Mongodb inc,MDB,"",3593.0,1594000.0,0.0064,,724,3593.0,,new,0.0052749,Q3 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,443.59,
Essential utilities inc,WTRG,"",30924.0,1581000.0,0.0064,0.0047,725,15817.0,104.699808,addition,0.0121884,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,52.3806,
Royalty pharma plc,RPRX,"",40487.0,1577000.0,0.0064,0.0013,726,34739.0,604.366736,addition,0.0093006,Q4 2020,HEALTH CARE,13F,03/31/2022,39.0864,
Cohn & steers inc,CNS,"",18347.0,1576000.0,0.0064,,727,18347.0,,new,0.0376841,Q1 2022,FINANCE,13F,03/31/2022,85.89,
Nisource inc.,NI,"",49477.0,1573000.0,0.0063,0.0035,728,27452.0,124.640182,addition,0.0121925,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,29.9348,
Live nation entertainment inc,LYV,"",13274.0,1562000.0,0.0063,0.0028,729,9273.0,231.767058,addition,0.0058203,Q3 2021,COMMUNICATIONS,13F,03/31/2022,112.317,
Biotechne corp,TECH,"",3593.0,1556000.0,0.0063,0.0031,730,2561.0,248.158915,addition,0.0091580,Q3 2021,HEALTH CARE,13F,03/31/2022,448.4985,
Kb home inc.,KBH,"",47943.0,1552000.0,0.0063,0.0213,731,-33908.0,-41.426494,reduction,0.0540982,Q4 2019,CONSUMER DISCRETIONARY,13F,03/31/2022,43.91,
Adapthealth corp,AHCO,"",96786.0,1551000.0,0.0063,0.0112,732,18181.0,23.129572,addition,0.0720729,Q2 2021,FINANCE,13F,03/31/2022,25.2723,
Adobe systems  inc.,ADBE,"",3366.0,1534000.0,0.0062,0.0194,733,-2523.0,-42.842588,reduction,0.0007192,Q3 2020,INFORMATION TECHNOLOGY,13F,03/31/2022,585.64,
Franklin resources inc,BEN,"",54909.0,1533000.0,0.0062,0.0174,734,-34336.0,-38.473864,reduction,0.0109835,Q4 2020,FINANCE,13F,03/31/2022,27.72,
Sunpower corp,SPWR,"",70892.0,1523000.0,0.0061,0.0054,735,26501.0,59.699038,addition,0.0407748,Q2 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,25.4813,
Scotts miracle-gro co. (the),SMG,"",12322.0,1515000.0,0.0061,0.0063,736,5553.0,82.035751,addition,0.0222449,Q3 2021,MATERIALS,13F,03/31/2022,141.7585,
Biomarin pharmaceutical inc,BMRN,"",19650.0,1515000.0,0.0061,0.0072,737,5667.0,40.527784,addition,0.0106219,Q1 2021,HEALTH CARE,13F,03/31/2022,78.3382,
Netflix inc,NFLX,"",4025.0,1508000.0,0.0061,,738,4025.0,,new,0.0009111,Q3 2021,COMMUNICATIONS,13F,03/31/2022,374.59,
Liberty global plc class c,LBTYK,"",57697.0,1495000.0,0.006,0.0065,739,18003.0,45.354462,addition,0.0178744,Q2 2021,COMMUNICATIONS,13F,03/31/2022,26.8388,
Black knight inc,BKI,"",25768.0,1494000.0,0.006,,740,25768.0,,new,0.0165216,Q1 2022,INFORMATION TECHNOLOGY,13F,03/31/2022,57.99,
Store capital corp,STOR,"",51030.0,1492000.0,0.006,,741,51030.0,,new,0.0181881,Q1 2022,REAL ESTATE,13F,03/31/2022,29.23,
Costar group inc,CSGP,"",22278.0,1484000.0,0.006,0.0026,742,16588.0,291.528998,addition,0.0056226,Q4 2020,INDUSTRIALS,13F,03/31/2022,71.5777,
Burning rock biotech ltd. ads,BNR,"",158413.0,1472000.0,0.0059,0.0107,743,-35183.0,-18.173413,reduction,0.1802949,Q2 2021,HEALTH CARE,13F,03/31/2022,18.39,
M.d.c. holdings inc.,MDC,"",38835.0,1470000.0,0.0059,0.0212,744,-26338.0,-40.412441,reduction,0.0545725,Q4 2019,CONSUMER DISCRETIONARY,13F,03/31/2022,54.79,
Illumina inc,ILMN,"",4187.0,1463000.0,0.0059,0.0055,745,1693.0,67.882919,addition,0.0026652,Q4 2020,HEALTH CARE,13F,03/31/2022,423.1478,
Sirius xm holdings inc,SIRI,"",219837.0,1455000.0,0.0059,0.0009,746,195675.0,809.846039,addition,0.0055851,Q1 2021,COMMUNICATIONS,13F,03/31/2022,6.5617,
Spartannash co,SPTN,"",43920.0,1449000.0,0.0058,,747,43920.0,,new,0.1215733,Q1 2022,CONSUMER STAPLES,13F,03/31/2022,32.99,
Castle biosciences inc,CSTL,"",32103.0,1440000.0,0.0058,0.0061,748,7679.0,31.440387,addition,0.1222463,Q2 2021,HEALTH CARE,13F,03/31/2022,66.52,
Seagen inc,SGEN,"",9947.0,1433000.0,0.0058,,749,9947.0,,new,0.0054038,Q4 2020,HEALTH CARE,13F,03/31/2022,144.05,
Atrion corp.,ATRI,"",1985.0,1415000.0,0.0057,0.0063,750,440.0,28.478964,addition,0.1105786,Q2 2021,HEALTH CARE,13F,03/31/2022,641.3385,
Ssr mining,SSRM,"",64922.0,1413000.0,0.0057,0.0026,751,39568.0,156.06216,addition,0.0305316,Q4 2020,MATERIALS,13F,03/31/2022,19.731,
Millicom international cellular s.a. registered shares,MIICF1,"",55955.0,1411000.0,0.0057,0.003,752,37690.0,206.350944,addition,N/A,Q3 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,,
Enerplus corp,ERF,"",111254.0,1411000.0,0.0057,0.0033,753,56963.0,104.921626,addition,0.0466798,Q1 2021,ENERGY,13F,03/31/2022,10.2454,
Old republic international corp.,ORI,"",54372.0,1407000.0,0.0057,0.0041,754,25996.0,91.61263,addition,0.0176359,Q4 2021,FINANCE,13F,03/31/2022,25.1968,
Charles river laboratories international inc,CRL,"",4940.0,1403000.0,0.0057,0.0033,755,3453.0,232.212508,addition,0.0097235,Q3 2021,HEALTH CARE,13F,03/31/2022,316.6208,
Accolade  inc.,ACCD,"",79586.0,1398000.0,0.0056,0.0093,756,19074.0,31.521021,addition,0.1117633,Q2 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,45.2666,
Workday inc,WDAY,"",5695.0,1364000.0,0.0055,0.0171,757,-5062.0,-47.05773,reduction,0.0299737,Q4 2019,COMMUNICATIONS,13F,03/31/2022,226.61,
Sprott inc,SII,"",27139.0,1362000.0,0.0055,,758,27139.0,,new,0.1043842,Q1 2022,FINANCE,13F,03/31/2022,50.24,
Magna international inc. class a,MGA,"",21066.0,1354000.0,0.0055,0.0086,759,2797.0,15.310088,addition,0.0072434,Q4 2020,CONSUMER DISCRETIONARY,13F,03/31/2022,76.3298,
